distinct_id,game_num,killer_with_friend_num,friend_num,new_num,duomaomao_num,advance_num,twelve_num,duomaomao2_num,min,total_pay
142384832,865,57,44,14,29,797,3,22,,30
142391441,690,100,16,0,0,679,3,8,,
142420860,719,220,61,356,41,319,2,1,,
142535703,1843,1239,20,0,130,1709,1,3,,6
142648169,662,41,4,41,24,22,50,525,,
142696379,749,372,19,325,138,141,47,98,,
142777262,539,171,17,19,62,235,157,66,1.383,7
125155689,1183,286,10,0,79,192,5,907,,
125209170,651,124,5,0,90,520,29,12,0.95,12
125397782,557,125,12,5,62,21,446,23,0.083,
125517922,1403,539,128,391,685,250,64,13,0.267,
125674231,659,216,17,289,2,67,292,9,,
125746914,773,163,42,727,0,46,0,0,,
125820923,736,615,22,0,0,736,0,0,,
125904948,978,210,81,845,22,64,11,36,1.083,
125917929,833,417,24,0,0,832,1,0,,6
126068828,560,25,8,0,0,555,1,4,,
126109385,1373,1049,64,11,1263,40,23,36,11.55,9
148431999,667,222,65,205,121,23,281,37,1.283,239
148595432,703,347,4,14,9,668,7,5,29.467,
148597407,704,27,1,0,40,1,495,168,0.25,
148739503,492,7,1,0,8,0,474,10,1.433,
148751183,1008,227,71,140,295,566,2,5,,
148783171,621,48,15,1,2,7,611,0,,190
148793945,1230,348,42,499,580,39,2,110,,
148880766,1320,1048,5,0,117,1189,0,14,,12
148956409,866,404,59,272,560,2,14,18,0.183,
149066774,712,681,23,22,38,591,28,33,,1
149130501,917,97,6,24,0,54,839,0,,
149435583,1132,271,18,0,254,0,4,874,13530.117,120
149497177,600,385,28,67,16,483,7,27,,
149681122,511,253,6,8,0,2,480,21,,
149692900,753,167,83,14,4,722,0,13,0.083,7
149814283,577,317,9,0,11,97,450,19,573.267,13
149866971,840,135,11,771,10,9,0,50,,
149884606,711,261,33,218,141,198,126,28,,
149904349,1526,204,5,0,11,1515,0,0,,482
149910584,724,141,38,12,14,455,223,20,,16
15032117,779,519,32,0,0,689,0,90,23.683,
15733267,874,347,120,146,24,187,17,500,,
17089848,561,94,13,0,0,561,0,0,,
17800435,949,11,5,0,0,949,0,0,2.567,
18406180,891,287,8,806,15,35,7,28,4.2,
19296439,554,257,17,31,13,104,405,1,,13
129938320,754,322,31,11,188,34,481,40,,
130043772,595,101,21,17,214,200,158,6,,6
130062396,1655,17,16,1,0,1654,0,0,,
130071538,635,85,2,27,21,490,38,59,,
130091960,741,332,30,105,425,95,91,25,,
130149216,445,21,5,0,0,0,445,0,,104
130258682,1070,156,21,19,264,194,36,557,28.967,
130303863,595,225,11,15,2,0,577,1,,37
130391970,1646,1389,9,10,16,16,1592,12,2.733,1205
130432622,991,121,14,7,35,922,18,9,14,
130448165,761,111,20,369,316,9,11,56,,
130723430,717,67,2,93,484,50,29,61,,
130724470,942,431,66,0,10,5,449,478,3.45,
130745584,762,281,35,14,0,3,216,529,,
130903332,822,97,4,0,0,1,409,412,,
130980718,574,40,6,61,99,294,73,47,,
131105950,550,74,,0,15,5,530,0,0.067,
131125765,665,62,83,114,83,233,231,4,,
131229318,920,265,38,195,312,170,67,176,0.6,1
131366483,729,726,4,0,75,632,0,22,0.15,6
131516752,708,110,4,0,5,3,651,49,0.717,
131543089,934,66,29,1,152,725,2,54,0.033,24
131623841,1334,110,9,59,6,28,400,841,0.583,195
131676256,945,60,19,27,320,14,86,498,,
131692962,877,118,23,2,0,0,699,176,,
131698701,547,31,5,0,1,6,537,3,5.633,942
131706553,716,170,44,1,15,159,534,7,,
131720182,652,38,1,0,4,646,0,2,,
142923254,470,38,13,0,0,0,445,25,,142
142963309,1270,526,110,659,36,76,13,486,0.183,25
143046226,1007,63,27,0,60,938,9,0,,12
143136340,767,96,24,575,11,173,8,0,,10
143154339,452,112,59,6,9,1,413,23,,6
143161544,840,15,4,472,57,67,46,198,,
143200967,553,75,18,5,4,542,2,0,,264
143322229,796,118,33,0,0,796,0,0,1.767,18
143353927,732,75,6,675,16,38,3,0,,
143556579,750,84,31,38,14,288,258,152,,
143618167,598,137,4,0,25,0,310,263,,6
143621811,696,401,49,74,440,162,12,8,,
143643264,767,513,15,5,16,0,740,6,,72
143800654,556,50,11,11,3,542,0,0,,
14381114,692,657,18,15,40,302,231,104,164.95,6
143925858,873,311,2,1,0,871,1,0,,
143930173,681,365,12,49,59,133,440,0,0.15,
144060366,681,328,69,28,120,295,184,54,,40
144134601,540,13,1,5,1,317,137,80,,
144409339,689,57,8,0,0,619,9,61,,
144443359,877,75,14,0,4,873,0,0,,14
144557045,577,13,,0,0,327,250,0,,
144568435,926,42,4,0,76,843,0,7,,
144632984,710,383,71,35,31,44,593,7,1.983,6
144654982,732,494,20,8,398,318,6,2,5.183,286
144688128,669,381,51,47,320,128,28,146,0.05,
118644335,1432,676,3,0,0,1427,5,0,,
118658884,568,30,17,0,0,550,11,7,,
118776996,1045,344,13,179,35,826,0,5,,
118864960,540,84,31,0,13,506,2,19,,
118876679,460,21,13,22,1,0,437,0,,6
118919678,584,73,11,2,206,0,339,37,,
119109796,600,76,13,0,0,564,0,36,,6
119121678,838,196,8,370,8,136,272,52,,1
119142487,623,30,7,0,0,623,0,0,0.183,
119145832,988,606,36,2,21,952,13,0,1.517,
119287023,814,378,46,45,18,659,72,20,,
119362303,1184,723,57,379,484,56,103,162,,
119411772,878,744,2,13,177,0,525,163,,
119427498,1430,721,90,317,0,111,874,128,0.65,
119522420,685,64,2,0,0,665,8,12,0.083,
119576661,632,241,31,0,12,607,0,13,,
119586015,645,212,26,353,7,282,3,0,0.667,
119746235,1009,95,161,330,147,218,146,168,,
119753224,926,376,33,8,41,4,738,135,,75
119769450,492,87,3,14,1,20,445,12,,
119789133,1094,545,85,15,493,542,16,28,81.3,19
119960422,753,124,60,103,179,10,57,404,,
119995307,607,59,3,15,43,444,105,0,,
120035269,504,107,23,2,5,0,491,6,,6
120133802,559,63,19,72,18,292,155,22,,
120141299,850,187,26,19,34,538,68,191,,
120160236,703,585,14,9,11,642,1,40,,
120259359,960,446,50,0,5,19,909,27,,
120293451,743,148,86,85,253,20,43,342,,
120355882,1267,236,1,385,15,867,0,0,,
126257915,719,120,21,665,47,3,2,2,0.283,
126370727,910,145,10,712,79,77,37,5,,
126407904,773,5,5,0,2,0,673,98,0.55,
126547031,779,81,36,12,6,413,213,135,0.7,
126575633,868,110,8,853,5,1,0,9,,
126619910,683,74,15,0,2,0,563,118,,
126620038,773,335,33,6,52,704,10,1,72.833,26
126651653,1165,1135,16,0,0,0,1073,92,0.85,
126660217,709,98,10,1,8,617,59,24,0.517,24
126661162,783,184,17,2,226,494,56,5,0.883,16
126794492,586,462,8,3,0,6,576,1,,18
126968173,889,144,16,0,106,2,188,593,,
126968269,1204,211,121,334,7,103,716,44,,45
127012941,860,377,12,387,54,418,0,1,2.9,
127030682,797,35,27,5,2,706,73,11,,6
127071565,920,700,35,25,30,31,768,66,,
127110460,802,375,19,644,63,78,13,4,0.083,
127152754,468,32,54,0,1,0,460,7,,64
127158981,771,243,6,0,9,0,158,604,1.483,10
127247069,562,214,4,0,2,234,273,53,,
127253257,713,74,18,58,1,532,14,108,,
127298065,752,29,18,0,5,720,23,4,,
127351512,789,347,53,15,652,11,7,104,1.483,
127556162,603,196,10,12,27,558,2,4,0.6,
127575831,897,88,27,0,55,833,6,3,,6
127695325,798,491,20,2,37,45,639,75,,6
127747404,609,25,22,0,44,418,2,145,0.783,6
127889594,798,129,35,271,54,432,2,39,,
127903577,788,69,9,8,67,650,28,35,0.083,
127932246,727,118,32,419,180,42,83,3,19.533,
21612493,587,99,11,0,11,1,545,30,,
22036423,1082,704,6,1010,35,26,5,6,,
22224843,693,357,14,0,148,386,26,133,,18
22810932,826,579,3,34,26,140,619,7,20.1,74
23179540,1210,827,110,0,34,6,1161,9,0.983,150
24722965,714,223,13,4,4,677,1,28,1.717,856
24998032,582,179,6,107,6,460,5,4,0.083,6
25811611,784,268,20,3,46,730,5,0,2.05,7
26290441,1010,440,8,0,68,920,21,1,,43
27127057,720,371,13,194,3,24,499,0,0.333,6
27341364,702,253,39,141,4,54,501,2,,
27394911,980,821,14,0,33,2,944,1,0.167,104
28661963,1020,151,1,164,13,829,2,12,,
28777180,477,19,3,22,1,1,445,8,,52
28908395,724,382,22,97,36,38,279,274,1.783,
29870286,586,15,1,9,25,477,68,7,0.167,
30835161,579,289,17,19,11,102,444,3,,64
31134179,699,17,15,354,0,208,112,25,18.717,
32415976,992,383,4,11,64,888,18,11,,
38288465,812,477,19,19,25,722,19,27,,
41154558,492,189,14,8,0,1,482,1,2.2,
41346815,1085,751,92,46,17,368,598,56,41.183,337
42588541,596,82,40,39,62,396,23,76,,7
42872465,1431,457,130,0,16,138,15,1262,21.95,34
44495406,613,82,3,1,103,132,374,3,,
44747956,972,220,15,64,248,133,19,508,1.117,
45823996,724,87,2,0,0,685,19,20,,
46756900,518,283,38,33,1,357,127,0,,96
48115150,847,261,16,41,1,7,499,299,,12
50095148,555,61,,0,0,0,537,18,0.167,
51396847,641,534,14,31,54,556,0,0,38.217,43
53010130,679,335,19,0,42,183,3,451,11.05,1
55921521,607,189,20,0,1,538,34,34,,
56523033,531,34,9,18,3,37,463,10,,6
57587223,1471,984,14,19,29,2,1343,78,193.017,494
58556158,629,150,50,6,1,1,556,65,,6
59008401,759,82,19,0,5,3,422,329,,
61004263,658,102,2,12,25,599,22,0,,
62025009,619,135,1,58,0,561,0,0,4.65,
63225702,721,53,5,0,0,719,2,0,,
63425236,581,249,7,0,4,0,535,42,0.4,
67004777,633,152,28,18,59,451,42,63,,
67006229,727,238,21,51,1,0,597,78,,
68766875,646,331,20,8,11,67,537,23,0.083,
69429055,511,254,14,11,36,2,456,6,,
69597623,631,386,3,3,17,591,9,11,0.183,30
70546030,522,138,18,0,0,5,446,71,,6
71585875,787,522,44,128,11,0,648,0,,6
131824603,599,135,59,8,14,17,539,21,,18
131893217,650,264,33,19,342,205,52,32,0.683,
131974049,653,150,8,232,9,37,288,87,,9
132100083,1276,1143,30,0,110,1060,6,100,0.133,75
132177159,714,622,29,33,110,566,5,0,0.3,7
132333267,497,94,2,6,0,18,473,0,,40
132344362,1085,440,118,7,12,971,54,41,,1
132402906,1735,1321,35,1721,6,8,0,0,,
132454914,615,347,26,9,174,391,18,23,1.733,25
132578060,1136,770,28,385,84,550,112,5,0.433,8
132610776,1226,243,3,0,5,1220,1,0,,
132617586,703,50,1,0,2,683,8,10,0.3,
132744732,778,142,48,0,0,37,739,2,0.517,
132779839,820,357,39,1,10,807,1,1,17.867,42
132815796,733,196,,0,2,723,0,8,,
132833136,858,543,16,140,127,5,565,21,2.083,
144760523,581,58,10,0,2,577,0,2,,
144788495,573,79,,1,1,3,568,0,,
144804122,608,19,6,11,3,591,0,3,0.433,
144942583,681,53,22,1,1,597,8,74,,
144986908,731,401,35,1,516,10,7,197,1.467,12
145068553,553,55,8,48,4,7,474,20,,
145276689,767,653,47,5,10,730,13,9,1.767,385
145285824,688,133,14,2,0,680,6,0,,98
145369886,616,20,10,2,1,224,12,377,,78
14537491,669,425,9,28,36,38,545,22,,6
145408175,1053,265,36,634,261,100,25,33,,
145508343,806,511,9,3,20,753,15,15,45.017,
145559158,817,168,45,0,0,817,0,0,,18
145562621,886,355,17,540,89,198,46,13,,25
145675665,667,6,7,66,5,573,17,6,,74
145682733,456,302,11,0,4,19,424,9,,224
145895512,655,293,37,4,2,4,501,144,,
145933730,824,654,30,0,18,2,790,14,1.417,6
145986847,654,272,15,4,75,500,30,45,,20
146053326,544,52,39,0,0,9,506,29,7.683,
146146834,614,39,1,0,77,535,1,1,,
146161260,566,255,23,46,15,474,19,12,0.267,
146187670,633,177,56,11,22,597,0,3,,
146217957,451,26,11,0,8,0,443,0,,
146242956,551,229,11,5,9,3,504,30,5.283,
146411189,688,169,5,10,6,631,1,40,,
146572943,909,70,12,0,2,799,0,108,1.067,
72886926,546,156,9,0,7,368,152,19,,
73279772,754,320,5,59,33,27,607,28,0.283,
73697455,794,163,38,14,738,11,3,28,13.117,18
73832601,590,108,16,0,16,526,2,46,0.033,18
74033741,858,762,21,555,32,202,49,20,12.883,22
75243523,787,47,11,0,2,765,9,11,,
77939901,583,93,3,15,7,559,1,1,,
79010394,612,80,18,28,9,40,515,20,,60
80206690,550,30,14,0,0,548,0,2,,
80903468,749,41,,6,56,0,0,687,,92
80940656,720,30,48,0,2,718,0,0,,
81358244,456,34,,0,0,5,446,5,,
82816874,570,149,18,2,37,6,525,0,0.283,6
82843343,490,132,17,4,34,1,408,43,,
83470291,685,282,20,173,366,106,1,39,10.283,458
84920124,488,48,13,0,3,8,386,91,,
86232281,2052,1034,26,172,135,1611,27,107,,
86556772,672,119,29,175,43,39,408,7,2.733,
87857605,634,312,59,0,7,0,535,92,1105.15,2224
90272074,894,127,20,65,53,772,4,0,0.4,
91272588,516,65,16,15,63,15,373,50,,
92156901,490,95,16,6,14,4,460,6,0.8,1002
93589890,698,135,17,0,2,2,17,677,0.567,276
93939772,598,92,10,56,1,37,501,3,0.2,6
94956885,901,73,17,0,11,0,877,13,0.15,6
95508276,613,117,24,0,46,566,0,1,1.583,26
98296038,740,248,43,0,0,39,700,1,,13
132854452,809,130,12,3,284,0,0,522,124.667,
132962874,2126,777,5,6,0,2109,11,0,6.983,
133058966,637,330,50,67,24,488,55,3,0.817,
133075235,526,4,1,0,9,0,453,64,,
133278172,1250,325,9,22,0,499,4,725,3746.133,516
133414204,824,86,13,3,128,642,32,19,,
133509398,708,288,42,1,1,27,586,93,0.033,39
133532786,254,188,47,7,177,69,0,1,,
133565352,1642,1187,51,32,234,1249,5,122,0.267,6
133568629,823,351,71,736,47,11,1,28,2.183,
128059939,645,100,39,141,20,193,164,127,,
128239932,788,210,17,419,289,42,17,21,,
128286030,983,253,13,29,78,23,690,163,,54
128294008,826,318,29,0,0,811,0,15,,124
128391638,571,155,26,2,8,539,8,14,0.517,81
128444161,937,749,20,9,26,782,36,84,15.733,42
128515625,561,19,1,0,0,5,323,233,,
128599948,799,374,10,0,233,320,118,128,,
128668367,897,256,6,6,4,870,3,14,0.15,12
128669782,705,390,3,69,43,17,550,26,3.617,6
128673434,849,721,8,2,49,783,9,6,16.817,106
128705443,124,43,9,30,29,35,21,9,,
128714395,698,24,3,209,14,359,7,109,,
128727086,761,115,8,4,14,737,4,2,0.117,6
128898504,584,88,95,0,1,2,574,7,,650
128946595,705,98,29,214,11,171,306,3,,124
128958640,896,9,11,59,0,837,0,0,,
128987175,693,523,12,138,86,461,7,1,34.567,7
129057021,686,157,7,0,1,652,27,6,,
129065175,979,356,7,8,178,792,0,1,,
129128599,638,82,3,12,9,612,2,3,,
129180664,614,234,28,5,4,0,562,43,,244
12918115,662,225,5,20,15,587,40,0,,
129206002,1031,733,91,65,951,12,0,3,,
129210480,513,119,37,20,5,162,291,35,1.133,98
129222573,1570,93,15,182,162,1223,0,3,0.417,
129268747,923,207,30,156,68,447,13,239,0.133,6
129331893,760,22,1,0,20,735,2,3,,
129356080,777,384,24,0,771,5,0,1,,
129564774,662,95,17,14,379,45,181,43,,
129646704,665,212,34,386,14,254,11,0,,
129705795,766,68,24,0,0,0,432,334,,6
129773544,1013,263,9,134,500,47,11,321,7.283,
129793820,827,359,87,426,295,18,60,28,,
129795486,640,457,18,6,63,39,302,230,,13
120557866,1152,966,23,2,0,57,1093,0,,36
120655994,768,52,20,0,6,228,319,215,,
120662149,1277,828,22,1,5,1245,1,25,0.267,84
120789094,717,408,28,0,115,18,430,154,,
120799741,554,48,25,2,0,549,3,0,,
121012822,1861,1549,100,91,1431,247,24,68,1228.783,69
121031622,826,211,68,467,247,88,12,12,0.117,
121036249,533,115,2,0,19,1,513,0,,
121138688,602,292,18,1,4,196,357,44,0.083,
121245988,1016,246,15,346,616,31,14,9,,
121274386,694,309,39,0,4,1,689,0,,174
121305565,945,758,11,0,640,108,169,28,,
121352705,559,159,49,1,1,1,555,1,13.867,2340
121428288,478,124,22,0,0,5,465,8,,
121538948,813,113,50,6,34,313,57,403,13.9,19
121596415,1246,353,41,98,343,90,40,675,,
121865929,598,44,15,0,3,7,343,245,,
121958347,527,480,11,19,6,23,470,9,3.883,640
122058669,613,46,5,0,0,607,0,6,,652
122068228,1004,257,24,22,264,4,0,714,,
122269163,1078,56,19,0,3,1064,1,10,,
122296122,724,522,51,350,232,46,50,46,0.517,
122319687,1001,859,12,0,0,976,25,0,0.383,6
122375002,549,47,7,0,1,548,0,0,,
12237771,612,59,15,18,6,578,10,0,,6
122398511,729,73,14,62,209,225,212,21,,
146669416,881,147,15,29,17,64,638,133,71.617,
146731617,592,7,1,4,9,576,1,2,,
146742529,556,112,47,1,0,554,1,0,,6
146789912,793,220,41,17,0,765,10,1,0.35,
146899986,666,55,18,1,46,619,0,0,0.633,308
146947296,595,515,17,6,3,0,359,227,,17
147122730,568,28,7,0,1,79,488,0,,
147137696,488,11,1,0,0,7,461,20,,75
147142175,734,55,14,2,4,726,2,0,6.417,
147168510,676,543,19,1,33,335,301,6,1,
147451064,859,730,51,0,0,859,0,0,43.467,42
147479550,629,38,10,46,10,537,0,36,,6
147542017,1003,570,14,9,511,462,1,20,,6
147627181,613,203,20,1,11,595,0,6,0.15,
147667744,924,657,40,121,364,100,117,222,0.1,379
147702150,528,202,9,11,9,445,40,23,,
147767916,1177,917,1,0,11,1166,0,0,,
147835351,457,38,42,3,17,10,409,18,3.183,
147841220,488,166,19,35,1,53,368,31,1.5,
147913605,726,207,27,0,41,1,644,40,0.05,
147920336,712,22,1,539,27,101,21,24,,
147959478,643,93,4,18,20,18,587,0,,1
147975781,748,310,13,0,199,549,0,0,0.933,12
148060946,974,243,14,0,56,830,52,36,,6
148067816,743,274,25,146,35,511,36,15,0.117,15
148301636,590,434,3,1,0,589,0,0,0.717,
148352980,756,217,13,320,97,326,9,4,,
133651451,661,16,1,0,23,325,0,313,0.25,
133726031,1388,140,7,61,1,1316,10,0,,24
133830125,1150,534,6,183,14,949,0,4,,
133854183,559,17,18,1,0,531,27,0,,
133883848,451,47,17,4,2,0,437,8,,
133923382,540,117,8,134,53,9,344,0,,
133948004,724,331,2,65,176,333,20,130,,
134101318,586,443,17,14,17,534,15,6,129.217,
134133921,961,841,21,41,209,11,695,5,7507.517,
134179953,706,84,7,0,60,640,6,0,5.25,6
134252033,800,467,3,0,42,217,0,541,1.317,
134271909,608,37,1,0,1,24,257,326,,
134312517,738,448,41,4,470,241,10,13,11.067,
134343358,839,496,46,0,9,164,663,3,0.117,57
134406434,604,70,92,11,26,4,476,87,,
134429982,650,121,2,0,0,602,48,0,,
134478857,693,41,8,0,76,492,7,118,1.117,
134553638,580,150,19,1,0,579,0,0,,
134702104,916,470,112,124,460,269,8,55,,
134702590,499,341,39,3,0,0,479,17,0.55,
134731513,564,38,5,1,13,17,388,145,,6
134740663,802,55,23,1,168,558,9,66,0.35,
134744466,556,28,19,1,2,546,4,3,,
134755190,687,520,10,2,11,674,0,0,,6
134782330,822,135,26,0,0,822,0,0,,1
134782350,849,193,55,5,22,734,73,15,0.267,
134853978,575,251,3,25,49,465,25,11,,48
134995673,521,514,26,0,1,3,439,78,0.633,99
135125019,1023,691,8,20,68,16,890,29,0.3,6
135160134,673,225,28,527,2,94,49,1,,
135391478,584,170,3,3,0,314,0,267,,
135454824,849,35,9,0,0,849,0,0,,
129855236,604,186,70,4,18,541,3,38,,6
129918602,863,39,22,360,20,299,41,143,,
129945339,729,138,11,0,0,0,669,60,0.95,6
130169124,624,577,22,3,16,605,0,0,,
130178734,623,409,53,7,27,574,14,1,2.633,
130181084,1087,145,28,217,478,172,32,188,0.067,
130218039,708,31,4,6,0,696,4,2,,
130223362,686,25,4,0,8,658,15,5,,
130344640,763,223,12,0,9,170,321,263,0.15,
130379496,540,52,14,0,0,276,228,36,,
130499135,871,153,50,8,2,812,1,48,0.733,13
130499199,591,129,21,0,96,493,0,2,,
130511985,910,671,12,1,18,0,830,61,0.183,864
130515935,1214,291,,594,327,0,112,181,,
130591940,594,54,10,0,0,594,0,0,,
130636771,707,33,7,0,0,706,1,0,,68
130677093,499,50,3,0,15,11,389,84,,
130716295,712,209,33,4,4,10,220,474,,6
131009398,704,398,15,446,13,232,13,0,0.183,162
131021780,809,150,24,9,2,1,773,24,2.9,386
131075502,1028,565,25,10,17,931,32,38,,6
131093220,922,236,46,0,0,922,0,0,33.8,68
131220762,689,123,6,0,5,614,43,27,0.883,92
131290323,629,135,4,0,2,14,609,4,,6
131306729,609,17,1,0,0,3,602,4,,
131353995,627,100,49,289,3,210,7,118,,
131370984,598,235,22,71,103,423,1,0,,6
131379908,618,115,35,4,41,541,23,9,,
131392943,2325,222,15,0,0,2321,4,0,,1256
131474254,662,55,9,17,1,580,0,64,1.6,
131496081,735,162,30,0,15,0,716,4,12.683,87
148621303,880,373,13,825,6,30,18,1,0.467,
148778827,1002,283,31,5,0,0,994,3,,
148800097,553,23,10,0,0,553,0,0,0.3,
148917112,640,223,32,85,65,412,18,60,6.417,
148960536,825,284,13,760,1,54,5,5,0.1,
149012691,1260,541,29,17,155,320,3,765,10.483,
149035704,713,474,33,6,15,655,11,26,15.267,38
149035851,614,141,20,37,0,6,569,2,,
149118235,692,145,37,0,0,299,1,392,0.167,
149146201,651,289,5,0,27,616,2,6,,30
149153192,595,387,8,12,0,27,460,96,,
149192469,916,500,13,0,0,169,634,113,648.533,926
149381836,1166,267,106,5,139,514,37,471,,
149390976,525,20,23,14,9,9,493,0,,394
149652982,768,70,14,0,9,758,0,1,0.717,
149664033,772,233,1,0,1,0,771,0,,
149779689,850,88,65,24,184,46,313,283,,
149831155,702,139,2,4,2,681,6,9,,
149984280,550,214,22,1,0,4,541,4,,492
15257487,1482,1355,66,24,551,49,326,532,196.667,
16583819,565,259,12,159,71,22,309,4,,
17909452,606,110,20,0,1,587,2,16,180.517,12
18328962,698,102,48,262,268,74,87,7,,
19429671,1145,318,19,384,658,82,13,8,,
19592825,874,559,79,6,332,503,13,20,140.717,6
20194065,539,9,,1,69,5,375,89,,
20871754,474,49,12,25,22,7,400,20,,
21025945,699,46,11,4,4,0,667,24,0.1,
21076448,760,63,8,2,0,758,0,0,,
122410640,476,7,1,1,8,20,435,12,,18
122555115,453,129,23,0,51,21,381,0,,27
122568649,1870,1074,36,6,1654,5,191,14,2.933,
122575627,552,534,21,2,19,0,409,122,0.65,
122852931,1195,37,16,241,188,18,700,48,,
122859617,2083,965,124,979,917,90,65,32,,
122940677,643,36,,0,0,639,4,0,,
123011131,580,137,15,0,10,532,10,28,0.633,
123172064,523,164,7,0,0,207,307,9,2.133,270
123174238,532,25,6,0,0,470,61,1,,68
123287645,553,17,20,0,0,1,550,2,,
123315403,830,155,8,0,756,54,4,16,,
12339319,925,715,24,0,3,922,0,0,,
123414841,948,322,40,0,3,4,928,13,,68
123418031,680,132,50,25,0,644,7,4,0.433,
123431222,1093,193,2,0,14,1066,4,9,,
123432766,593,538,19,1,64,498,0,30,,6
123549839,604,216,41,19,21,446,36,82,,
123613018,556,217,2,0,4,463,71,18,,294
123621343,645,253,66,62,2,457,8,116,1,16
123656957,565,16,5,0,18,542,5,0,,
123700800,658,24,5,0,1,655,2,0,,
123714334,495,242,65,4,1,2,484,4,1.15,6
123737979,987,122,2,0,1,754,8,224,,
123848584,1580,1290,49,27,100,1312,52,89,0.933,
123861022,1460,193,32,2,223,1018,17,200,0.433,149
123927796,811,159,12,0,1,0,490,320,,
124113318,529,54,3,0,0,0,529,0,,
124121847,873,36,13,29,3,788,11,42,,13
124156010,1228,829,20,1,134,1082,10,1,0.533,2747
124185507,1062,373,10,0,0,1062,0,0,12.967,24
131776302,682,230,43,35,26,10,550,61,,3
132001880,749,334,11,235,13,490,6,5,,
132194365,843,37,10,0,0,802,38,3,0.033,
132223976,709,26,3,0,28,56,615,10,,7
132225876,960,385,26,11,0,18,100,831,0.05,7
132284449,488,34,7,18,5,12,452,1,,
132406694,651,310,14,74,34,436,11,96,,1
132530296,692,266,47,524,99,11,38,20,0.8,
132576748,573,238,7,0,0,571,0,2,0.767,
132727613,550,102,24,5,9,10,425,101,2.817,284
135495393,601,398,1,4,24,546,19,8,0.05,
135523452,710,132,15,22,1,674,13,0,0.283,
135571713,643,424,7,0,1,623,0,19,,6
135603320,634,95,19,1,3,545,45,40,,
135648501,1010,145,10,1,17,920,11,61,0.383,
135708136,711,166,89,24,26,552,20,89,1.867,272
135750600,763,135,100,3,9,745,1,5,0.45,6
135798238,1273,117,82,21,22,1160,50,20,2.317,6
135801110,615,376,25,0,36,3,516,60,5.4,
135861153,991,537,6,0,0,991,0,0,0.183,71
135927817,896,574,70,56,248,574,2,16,0.617,
136000063,714,187,14,48,93,4,162,407,,
136045167,664,460,5,4,124,11,251,274,,
136057578,891,57,14,0,0,0,891,0,,
136220947,980,25,,0,0,980,0,0,,
136321765,1216,147,7,795,63,251,9,98,0.083,
136380237,972,105,1,22,0,948,2,0,,
136398304,747,167,9,536,112,64,15,20,,
136434389,646,214,58,1,0,1,644,0,0.483,23
136538506,648,605,4,127,1,520,0,0,5.8,74
136688264,573,67,33,0,50,45,252,226,,8
136688287,577,133,47,0,10,397,155,15,,79
136795698,545,431,34,35,22,2,324,162,,
136797122,1242,154,7,0,8,1227,0,7,,142
136971101,786,435,90,52,0,15,716,3,0.15,
137012204,521,92,12,1,12,41,441,26,,
137074972,769,288,42,0,9,758,2,0,,1
137110477,809,486,25,0,8,799,2,0,4.6,141
137140704,894,17,5,49,4,841,0,0,,6
137175070,654,348,38,0,7,647,0,0,,36
137205854,769,379,35,0,51,576,0,142,,
137243674,773,114,9,259,449,10,52,3,,
137262497,670,286,62,10,208,388,49,15,32.133,13
137268178,1270,803,137,0,0,1239,31,0,2278.517,2818
124309938,185,28,29,103,49,9,1,23,,
124358274,628,42,10,0,3,611,10,4,,
124415817,541,288,38,5,1,0,299,236,,24
124451339,874,46,10,0,0,872,2,0,0.3,6
124482770,1208,861,29,9,50,1126,13,10,23.3,28
124568738,603,51,1,1,2,600,0,0,0.233,210
124647142,1153,90,4,13,6,1132,2,0,,
124810235,791,263,3,1,7,773,9,1,,7
124884262,592,121,29,14,0,441,44,93,,18
124989511,1147,716,13,2,14,10,1119,2,24.883,10
125029292,1270,753,13,7,6,1012,160,85,3.183,4
125043404,931,271,45,0,5,863,0,63,,
132775413,686,344,3,21,73,14,467,111,0.967,
132835425,632,72,5,6,9,374,44,199,1.517,
132850538,1319,287,31,457,54,287,345,176,,
132923098,911,127,15,0,118,85,682,26,,6
132950475,528,35,13,1,1,500,5,21,7.233,26
133216701,568,16,5,0,2,563,0,3,,
133292751,1569,1488,25,0,202,1324,6,37,72.183,952
133321902,502,18,8,1,2,0,443,56,,25
133477594,981,208,17,1,42,864,37,37,,24
23997045,552,457,2,0,1,529,17,5,0.133,
24978893,2300,2103,40,26,1107,102,471,594,406.017,18
27592422,875,119,36,2,1,171,683,18,4.1,81
27680209,602,123,23,0,35,24,542,1,,26
27739821,740,197,19,0,3,51,685,1,,
28098009,588,409,13,38,46,19,478,7,1.8,112
28368359,654,553,9,0,1,0,524,129,,48
30543686,933,736,67,66,27,737,84,19,1.483,6
31119435,1088,752,34,46,2,5,1029,6,0.817,486
31227763,540,116,7,2,0,509,16,13,0.8,24
31384220,585,93,10,0,107,453,19,6,,7
33483229,822,488,17,678,22,53,49,20,0.233,
33790551,722,5,3,5,5,16,673,23,,
34952459,508,138,36,34,5,96,373,0,19.767,
35152848,717,439,7,6,6,705,0,0,,
35630461,742,35,2,0,15,710,4,13,,
36392038,751,104,3,8,0,717,11,15,12.45,
36882146,778,318,4,17,14,747,0,0,,
37122180,592,144,87,0,97,351,109,35,0.267,115
39998957,670,255,6,0,11,527,9,123,0.117,18
